station_id,station_name,stn_lat,stn_lon,stnz
USR0000LGUM,GUM SPRINGS LOUISIANA,31.9,-92.7672,91.4
USR0000LKIS,KISATCHIE - FTS LOUISIANA,31.495,-93.1981,61.0
USR0000LVER,VERNON LOUISIANA,31.0167,-93.1869,106.7
USR0000TKIR,KIRBYVILLE TEXAS,30.4333,-93.8833,91.4
USR0000TSBS,SABINE SOUTH TEXAS,31.2803,-93.8386,101.2
USW00003937,LAKE CHARLES,30.1253,-93.2158,41.8
USW00003949,PEASON RIDGE RANGE,31.3569,-93.1761,115.2
USW00013935,ALEXANDRIA ESLER FLD,31.3964,-92.2828,26.8
USW00053988,FT POLK FULLERTON LNDG STRIP,31.0217,-92.9108,94.5
USW00093915,ALEXANDRIA INTL AP,31.3347,-92.5586,25.0
USC00161565,CARVILLE 2 SW,30.1981,-91.1256,7.6
USC00162151,COVINGTON 4 NNW,30.5272,-90.1114,12.2
USC00162534,DONALDSONVILLE 4 SW,30.0719,-91.0278,9.1
USC00164739,JONESVILLE LOCKS,31.4825,-91.8628,21.3
USC00166657,NEW IBERIA AP - ACADIANA RGNL,30.0292,-91.8844,4.9
USC00166686,NEW ROADS 5 NE,30.7267,-91.3672,13.7
USC00167425,PONCHATOULA,30.4314,-90.4361,4.0
USC00168138,ST FRANCISVILLE 1 NE,30.7872,-91.3675,39.3
USC00168163,ST JOSEPH 3 N,31.9497,-91.2336,23.8
USC00222094,CRYSTAL SPGS EXP STN,31.9461,-90.3775,148.4
USC00226177,NATCHEZ,31.5889,-91.3408,59.4
USR0000MBUD,BUDE MISSISSIPPI,31.4106,-90.8467,136.2
USR0000MCOP,COPIAH MISSISSIPPI,31.9497,-90.3806,45.7
USW00013970,BATON ROUGE METRO AP,30.5378,-91.1469,20.4
USW00013976,LAFAYETTE RGNL AP,30.1986,-91.9894,10.7
USW00053915,NEW IBERIA AP - ACADIANA RGNL,30.0292,-91.8844,4.9
USW00053917,NEW ORLEANS LAKEFRONT AP,30.0494,-90.0289,0.9
USW00053960,LAFAYETTE 13 SE,30.0917,-91.8731,10.7
USW00093919,MCCOMB AP,31.1822,-90.4719,123.4
USC00012172,DAUPHIN IS #2,30.2506,-88.0775,2.4
USC00168539,SLIDELL,30.265,-89.7697,3.0
USC00220585,BEAUMONT EXPSTATION,31.2353,-88.9189,52.4
USC00220792,BILOXI,30.3931,-89.0008,3.0
USC00221865,COLUMBIA,31.2503,-89.8361,45.7
USC00223887,HATTIESBURG 5SW,31.2547,-89.3392,117.3
USC00224939,LAUREL,31.6756,-89.1236,68.6
USC00227128,POPLARVILLE EXP STN,30.8408,-89.5453,95.4
USC00229439,WAYNESBORO 2 W,31.6772,-88.6708,61.0
USR0000LBBR,BIG BRANCH NWR LOUISIANA,30.3167,-89.9333,3.4
USR0000MBLC,BLACK CREEK MISSISSIPPI,30.8489,-89.0342,83.8
USR0000MHCK,HANCOCK MISSISSIPPI,30.6153,-89.4133,82.3
USR0000MMAR,MARION MISSISSIPPI,31.2114,-89.9225,115.8
USR0000MSAN,SANDHILL CRANE MISSISSIPPI,30.4528,-88.6617,7.6
USR0000MWAU,WAUSAU MISSISSIPPI,31.5242,-88.8889,95.1
USW00013833,HATTIESBURG CHAIN MUNI AP,31.2694,-89.2561,44.8
USW00013838,MOBILE DWTN AP,30.6147,-88.0631,4.9
USW00013894,MOBILE,30.6794,-88.24,88.1
USW00053808,LAUREL HATTIESBURG RGNL AP,31.4667,-89.3333,89.3
USW00053858,PASCAGOULA LOTT INTL AP,30.4631,-88.5317,2.7
USW00053865,SLIDELL AP,30.3436,-89.8225,7.6
USW00093874,GULFPORT - BILOXI AP,30.4122,-89.0808,4.9
USC00010402,ATMORE,31.1819,-87.4389,91.4
USC00010583,BAY MINETTE,30.8839,-87.7853,82.6
USC00011080,BREWTON 3 ENE,31.1414,-87.0486,52.7
USC00012813,FAIRHOPE 2 NE,30.5467,-87.8808,7.0
USC00013519,GREENVILLE,31.79,-86.6086,104.2
USC00013818,HIGHLAND HOME #2,31.9478,-86.3131,172.2
USC00014193,JACKSON,31.5253,-87.9278,67.1
USC00086240,NICEVILLE,30.5317,-86.4928,22.6
USR0000ABNS,BON SECOUR ALABAMA,30.2528,-87.8125,4.6
USR0000AOPE,OPEN POND - FTS ALABAMA,31.0944,-86.5486,83.8
USR0000FNAV,NAVAL LIVE OAKS FLORIDA,30.3664,-87.1375,4.6
USW00003855,PENSACOLA FOREST SHERMAN NAS,30.35,-87.3167,8.5
USW00003878,TROY MUNI AP,31.8575,-86.0103,118.6
USW00013884,CRESTVIEW FAA/AP,30.7772,-86.5194,46.9
USW00013899,PENSACOLA RGNL AP,30.4761,-87.1858,36.0
USW00023801,TROY 2 W,31.79,-86.0003,143.9
USW00023802,THOMASVILLE 2 S,31.8814,-87.7367,106.7
USW00053820,EVERGREEN MIDDLETON FLD,31.4192,-87.0483,79.2
USW00053843,ANDALUSIA OPP AP,31.3061,-86.3903,97.5
USW00053848,CHOCTAW NAVAL OUTLYING FLD MIL,30.5119,-86.9542,34.1
USW00053853,DESTIN FT WALTON BEACH AP,30.3933,-86.4675,5.5
USW00063869,FAIRHOPE 3 NE,30.5486,-87.8758,29.0
USW00063874,GREENVILLE MAC CRENSHAW MEM AP,31.8467,-86.6142,134.7
USW00063899,BREWTON 3 NNE,31.145,-87.0517,51.8
USW00073802,HIGHLAND HOME 2 S,31.9156,-86.3114,187.1
USC00011725,CLAYTON,31.8708,-85.45,173.4
USC00013251,GENEVA #2,31.0383,-85.8708,44.2
USC00018323,TROY,31.8075,-85.9722,165.2
USC00081544,CHIPLEY,30.7806,-85.5503,39.6
USC00085377,MARIANNA 7 NE,30.7342,-85.0306,35.1
USC00086842,PANAMA CITY 5N,30.2492,-85.6606,1.5
USC00088756,TALLAHASSEE AP,30.3961,-84.3556,16.8
USC00089566,WEWAHITCHKA,30.1192,-85.2042,12.8
USC00091500,CAMILLA 3 SE,31.1903,-84.2036,53.3
USC00092738,DONALSONVILLE,31.0286,-84.8911,45.7
USR0000FBLO,BLOXHAM FLORIDA,30.5872,-84.9886,30.5
USR0000FSAN,SANBORN FLORIDA,30.23,-84.68,22.6
USR0000FSTM,ST. MARKS (EAST) FLORIDA,30.1333,-84.1333,4.6
USR0000FSUM,SUMATRA FLORIDA,30.0175,-84.9842,18.3
USR0000FWIL,WILMA FLORIDA,30.1694,-84.9344,15.2
USR0000GCML,CAMILLA GEORGIA,31.2142,-84.2364,18.9
USW00003818,MARIANNA MUNI AP,30.8369,-85.1836,32.6
USW00013839,DOTHAN RGNL AP,31.3178,-85.4433,112.2
USW00013869,ALBANY SW GEORGIA RGNL AP,31.5364,-84.1958,58.2
USW00063828,NEWTON 8 W,31.3128,-84.4706,53.6
USW00063829,NEWTON 11 SW,31.1922,-84.4464,47.5
USW00063871,BONIFAY TRI CO AP,30.8431,-85.6044,31.1
USW00063872,EUFAULA WEEDON FLD AP,31.9517,-85.1311,86.9
USW00073805,NW FLORIDA BEACHES INTL AP,30.3486,-85.7883,17.1
USW00093805,TALLAHASSEE,30.3975,-84.3289,53.9
USC00084731,LAKE CITY 2 E,30.1853,-82.5942,59.4
USC00085099,LIVE OAK,30.2889,-82.965,36.6
USC00085539,MAYO,30.1064,-83.1819,19.8
USC00085880,MONTICELLO 10 SW,30.4406,-83.9858,66.8
USC00092266,CORDELE,31.985,-83.7747,93.9
USC00092361,CRISP CO PWR DAM,31.8453,-83.9408,74.7
USC00096087,MOULTRIE 2 ESE,31.1769,-83.7492,103.6
USC00097171,PRIDGEN,31.6953,-82.9239,91.4
USC00098703,TIFTON,31.4461,-83.4767,115.8
USR0000FOLU,OLUSTEE FLORIDA,30.2,-82.4,45.7
USR0000GBAX,BAXLEY GEORGIA,31.7136,-82.3878,33.2
USR0000GCOO,ADEL GEORGIA,31.1097,-83.4269,46.9
USR0000GWAY,WAYCROSS GEORGIA,31.11,-82.26,38.1
USW00013870,ALMA BACON CO AP,31.54,-82.5072,58.2
USW00093845,VALDOSTA RGNL AP,30.7764,-83.2739,58.8
USC00082944,FERNANDINA BEACH,30.6669,-81.4525,14.9
USC00084366,JACKSONVILLE BEACH,30.2875,-81.3928,3.0
USC00091340,BRUNSWICK,31.1681,-81.5022,4.0
USC00093538,FT STEWART,31.8694,-81.6236,28.0
USC00093754,GLENNVILLE 3NW,31.9881,-81.9522,61.0
USC00096219,NAHUNTA 6NE,31.2739,-81.9197,20.7
USC00097808,SAPELO IS,31.3981,-81.2808,3.0
USR0000GMID,MIDWAY GEORGIA,31.7842,-81.4386,6.1
USR0000GSTA,STAFFORD-CUIS GEORGIA,30.9172,-81.4294,7.6
USR0000GSTE,STERLING GEORGIA,31.2569,-81.6106,2.1
USW00003853,MAYPORT PILOT STN,30.4,-81.4167,4.9
USW00013878,BRUNSWICK-MCKINNON AP,31.1528,-81.3906,4.3
USW00013889,JACKSONVILLE,30.4847,-81.7019,48.8
USW00053860,JACKSONVILLE CRAIG MUNI AP,30.3369,-81.5128,11.9
USW00063856,BRUNSWICK 23 S,30.8078,-81.4597,7.6
USW00063890,JACKSONVILLE WHITEHOUSE NAVAL,30.3503,-81.8761,27.1
USW00093837,JACKSONVILLE NAS,30.2333,-81.6667,6.1
USR0000CSRI,SANTA ROSA ISLAND CALIFORNIA,33.9778,-120.078,395.6
USC00047326,REDONDO BEACH,33.8342,-118.376,43.3
USR0000CSBB,SANTA BARBARA ISLAND CALIFORNI,33.4833,-119.033,53.6
USR0000CSCI,SANTA CRUZ ISLAND CALIFORNIA,33.9958,-119.722,76.2
USR0000CWHH,WHITTIER HILLS CALIFORNIA,33.9839,-118.01,289.6
USW00003122,TORRANCE AP,33.8017,-118.341,27.4
USW00003167,HAWTHORNE MUNI AP,33.9236,-118.333,16.8
USW00023129,LONG BEACH DAUGHERTY AP,33.8117,-118.147,10.4
USW00023174,LOS ANGELES INTL AP,33.9381,-118.387,29.6
USW00023191,AVALON CATALINA AP,33.4042,-118.414,477.0
USC00040136,ALPINE,32.8358,-116.778,516.6
USC00040192,ANAHEIM,33.8647,-117.843,71.6
USC00040983,BORREGO DESERT PARK,33.2558,-116.404,246.9
USC00041424,CAMPO,32.6264,-116.47,801.6
USC00041758,CHULA VISTA,32.64,-117.086,17.1
USC00042239,CUYAMACA,32.9897,-116.587,1414.3
USC00042706,EL CAJON,32.8006,-116.928,150.9
USC00042805,ELSINORE,33.6861,-117.346,386.5
USC00042863,ESCONDIDO #2,33.1211,-117.09,182.9
USC00043896,HEMET,33.7381,-116.894,552.0
USC00043914,HENSHAW DAM,33.2372,-116.761,823.0
USC00044211,IDYLLWILD FIRE DEPT,33.7572,-116.707,1639.8
USC00044259,INDIO FIRE STN,33.7086,-116.215,-6.4
USC00044303,IRVINE RCH,33.72,-117.723,164.6
USC00044412,JULIAN CDF,33.0764,-116.593,1284.7
USC00045091,LONG VALLEY 2,33.8131,-116.642,2554.2
USC00045968,MT LAGUNA #3,32.8672,-116.419,1804.4
USC00046175,NEWPORT BEACH HARBOR,33.6031,-117.884,3.0
USC00046377,OCEANSIDE MARINA,33.2097,-117.395,3.0
USC00046386,OCOTILLO WELLS 2W,33.1553,-116.169,118.9
USC00046657,PALOMAR MTN OBSY,33.3781,-116.84,1691.6
USC00047248,RANCHO BERNARDO,33.0217,-117.081,210.3
USC00047741,SAN DIEGO SEAWORLD,32.7653,-117.231,4.3
USC00047813,SAN JACINTO,33.7964,-116.975,464.8
USC00047888,SANTA ANA FIRE STN,33.7442,-117.867,41.1
USC00049226,VALLEY CTR 1N,33.2217,-117.038,393.2
USC00049378,VISTA,33.2353,-117.232,131.1
USR0000CALP,ALPINE CALIFORNIA,32.8336,-116.739,622.1
USR0000CANZ,ANZA CALIFORNIA,33.555,-116.673,1194.8
USR0000CBCN,BELL CANYON CALIFORNIA,33.5417,-117.592,213.4
USR0000CBEU,BEAUMONT CALIFORNIA,33.9306,-116.95,793.7
USR0000CCAM,CAMERON FIRE STATION CALIFORNI,32.7214,-116.463,1049.4
USR0000CCAS,CASE SPRINGS CALIFORNIA,33.445,-117.418,707.1
USR0000CCLK,CLARK CALIFORNIA,33.8767,-117.309,524.3
USR0000CCRT,CRANSTON CALIFORNIA,33.7403,-116.841,594.4
USR0000CDES,DESCANSO CALIFORNIA,32.8569,-116.622,1060.7
USR0000CELC,EL CARISO CALIFORNIA,33.6472,-117.411,926.0
USR0000CFIS,FISH CREEK MTN CALIFORNIA,32.9903,-116.067,231.6
USR0000CFRE,FREMONT CANYON CALIFORNIA,33.8081,-117.711,542.8
USR0000CGOO,GOOSE VALLEY CALIFORNIA,33.0736,-116.846,466.3
USR0000CJUL,JULIAN CALIFORNIA,33.0758,-116.591,1292.4
USR0000CKEE,KEENWILD CALIFORNIA,33.6667,-116.767,1499.6
USR0000CLAG,MT. LAGUNA CALIFORNIA,32.8797,-116.42,1755.6
USR0000COKG,OAK GROVE CALIFORNIA,33.3933,-116.795,838.8
USR0000CPHI,PINE HILLS CALIFORNIA,33.0164,-116.634,0.0
USR0000CPOT,POTRERO CALIFORNIA,32.6058,-116.609,714.8
USR0000CRCH,RANCHITA CALIFORNIA,33.2222,-116.498,1345.7
USR0000CSMI,SAN MIGUEL CALIFORNIA,32.685,-116.974,129.5
USR0000CSRO,SANTA ROSA PLATEAU CALIFORNIA,33.5286,-117.231,603.5
USR0000CVAL,VALLEY CENTER CALIFORNIA,33.2372,-117.009,452.0
USW00000369,MCOLF CAMP PENDLETON RED BEACH,33.2861,-117.456,27.1
USW00003104,DESERT RESORTS RGNL AP,33.6317,-116.164,-36.0
USW00003131,SAN DIEGO MONTGOMERY FLD,32.8144,-117.138,127.4
USW00003166,FULLERTON MUNI AP,33.8717,-117.986,26.2
USW00003171,RIVERSIDE MUNI AP,33.9528,-117.435,257.6
USW00003177,CARLSBAD MCCLELLAN PALOMAR AP,33.13,-117.276,95.4
USW00003178,SAN DIEGO BROWN FLD,32.5758,-116.994,158.8
USW00003179,CHINO AP,33.9756,-117.625,193.9
USW00023119,MARCH AFB,33.9,-117.25,468.2
USW00023188,SAN DIEGO INTL AP,32.7336,-117.183,4.6
USW00053120,RAMONA AP,33.0381,-116.916,422.1
USW00053121,OCEANSIDE MUNI AP,33.2194,-117.35,9.1
USW00053151,FALLBROOK 5 NE,33.4392,-117.19,347.5
USW00053175,CORONA MUNICIPAL AP,33.8978,-117.603,162.5
USW00093107,SAN DIEGO MIRAMAR NAS,32.8667,-117.133,145.4
USW00093112,N IS NAS,32.6922,-117.21,4.3
USW00093115,IMPERIAL BEACH REAM FLD NAS,32.5681,-117.117,7.3
USW00093138,PALM SPRINGS ASOS,33.8222,-116.504,124.7
USW00093184,SANTA ANA JOHN WAYNE AP,33.6797,-117.868,13.1
USC00029656,YUMA QUARTERMASTER DEPOT,32.7281,-114.622,48.8
USC00041738,CHIRIACO SUMMIT,33.6617,-115.721,520.0
USC00042598,EAGLE MTN,33.8081,-115.451,296.6
USC00042713,EL CENTRO 2 SSW,32.7669,-115.562,-9.1
USC00043855,HAYFIELD PUMPING PLT,33.7044,-115.629,417.6
USC00044223,IMPERIAL,32.8489,-115.567,-19.5
USR0000CBUU,BUTTERCUP CALIFORNIA,32.7397,-114.884,66.1
USR0000CCAA,CAHUILLA CALIFORNIA,32.9736,-115.174,84.7
USR0000CSQU,SQUAW LAKE CALIFORNIA,32.9083,-114.494,91.4
USW00003125,YUMA PROVING GROUND,32.8356,-114.394,98.8
USW00003144,IMPERIAL CO AP,32.8347,-115.577,-16.8
USW00003145,YUMA MCAS,32.65,-114.617,64.9
USW00023158,BLYTHE ASOS,33.6189,-114.714,120.4
USW00023199,EL CENTRO NAF,32.8325,-115.664,-14.0
USW00053154,YUMA 27 ENE,32.835,-114.188,189.0
USC00020080,AJO,32.3697,-112.86,533.7
USC00021027,BUCKEYE 5N,33.4478,-112.565,351.1
USC00023393,GILA BEND 2SE,32.9381,-112.681,242.0
USC00026194,PAINTED ROCK DAM,33.0772,-113.032,173.1
USC00028396,TACNA 3 NE,32.7225,-113.919,98.8
USC00029634,YOUNGTOWN,33.5944,-112.301,345.9
USW00003184,PHOENIX DEER VALLEY MUNI AP,33.6903,-112.066,453.2
USW00023183,PHOENIX AP,33.4278,-112.004,339.2
USC00020288,APACHE JUNCTION 5 NE,33.4625,-111.481,630.9
USC00020975,BOYCE THOMPSON ARBORETUM,33.28,-111.158,742.5
USC00021282,CAREFREE,33.8161,-111.902,771.1
USC00021306,CASA GRANDE,32.8875,-111.715,426.7
USC00021314,CASA GRANDE NM,32.9947,-111.537,432.5
USC00021330,CASCABEL,32.2617,-110.348,973.5
USC00021357,CATALINA SP,32.4178,-110.93,825.1
USC00022782,E MESA,33.4192,-111.644,462.7
USC00023190,FOUNTAIN HILLS,33.6008,-111.713,481.6
USC00023501,GLOBE #3,33.3903,-110.789,1115.6
USC00025700,MORMON FLAT,33.5539,-111.445,519.7
USC00025732,MT LEMMON FIRE DEPT,32.4486,-110.754,2403.7
USC00025737,MT LEMMON WILLOW CANYON,32.3858,-110.698,2141.8
USC00026117,ORACLE SP,32.61,-110.732,1400.6
USC00026513,PICACHO 8 SE,32.6464,-111.402,603.8
USC00026603,PINNACLE PEAK,33.7275,-111.861,781.8
USC00027187,ROBSON RCH,32.8114,-111.631,455.7
USC00027281,ROOSEVELT 1 S,33.6489,-111.109,794.0
USC00027398,SAGUARO NP,32.1794,-110.736,938.8
USC00027530,SAN MANUEL,32.6014,-110.629,1042.4
USC00028499,TEMPE ASU,33.4256,-111.922,355.7
USC00028590,TOHONO CHUL,32.3392,-110.981,770.2
USC00028795,TUCSON 17 NW,32.2542,-111.196,780.6
USR0000AGLO,GLOBE ARIZONA,33.3503,-110.652,1112.5
USR0000AHIL,HILLTOP ARIZONA,33.6183,-110.42,1743.5
USR0000AHOR,HORSE CAMP CANYON ARIZONA,32.9375,-110.496,1231.4
USR0000AMUL,MULESHOE RANCH ARIZONA,32.4,-110.271,1272.5
USR0000ARIN,RINCON ARIZONA,32.2056,-110.548,2511.6
USR0000ASAG,SAGUARO ARIZONA,32.3167,-110.813,944.9
USR0000ASCA,SAN CARLOS #1 ARIZONA,33.3717,-110.457,846.4
USR0000ASOL,SOLLERS ARIZONA,32.4033,-110.712,2377.4
USS0010S01S,Workman Creek,33.81,-110.92,2103.1
USW00003185,MESA FALCON FLD,33.4658,-111.721,423.4
USW00003192,SCOTTSDALE MUNI AP,33.6122,-111.923,436.2
USW00023160,TUCSON INTL AP,32.1317,-110.956,777.5
USW00053131,TUCSON 11 W,32.2394,-111.17,833.0
USC00020159,ALPINE,33.8492,-109.147,2453.6
USC00020808,BLACK RVR PUMPS,33.4783,-109.752,1848.6
USC00022754,DUNCAN,32.7481,-109.121,1115.6
USC00027390,SAFFORD AG CTR,32.815,-109.681,900.4
USC00027560,SAN SIMON,32.2933,-109.227,1091.2
USC00028326,SUNRISE MTN,33.9733,-109.563,2856.0
USC00029334,WILLCOX,32.2553,-109.837,1271.0
USC00291910,CLIFF 11 SE,32.8339,-108.505,1454.8
USC00293530,GILA HOT SPRINGS,33.1975,-108.207,1717.9
USC00295754,MIMBRES RS,32.9325,-108.014,1901.3
USC00297340,REDROCK 1 NNE,32.7047,-108.728,1236.3
USC00298326,SILVER CITY 3N,32.8186,-108.284,1880.9
USC00299691,WHITE SIGNAL,32.5619,-108.361,1826.1
USR0000AALP,ALPINE ARIZONA,33.8417,-109.122,2447.8
USR0000ABLA,BLACK HILLS ARIZONA,33.0867,-109.951,1005.8
USR0000ACHR,CHIRICAHUA ARIZONA,32.0,-109.35,1645.9
USR0000ACOL,COLUMBINE ARIZONA,32.7039,-109.914,2902.0
USR0000ADRL,DRY LAKE ARIZONA,33.3597,-109.833,2264.1
USR0000AFAP,MOUNTAIN LION ARIZONA,33.7011,-109.706,1671.2
USR0000AGUT,GUTHRIE ARIZONA,32.8819,-109.309,1097.3
USR0000ANOO,NOON CREEK ARIZONA,32.6678,-109.788,1501.1
USR0000ASTH,STRAY HORSE ARIZONA,33.5406,-109.317,2139.7
USR0000ATRA,TRAIL CABIN ARIZONA,33.2667,-109.368,1913.8
USS0008S01S,Frisco Divide,33.74,-108.95,2438.4
USS0008S08S,Silver Creek Divide,33.37,-108.71,2743.2
USS0008T01S,Signal Peak,32.92,-108.15,2548.1
USS0009S01S,Baldy,33.98,-109.5,2781.3
USS0009S02S,Maverick Fork,33.92,-109.46,2804.2
USS0009S04S,Nutrioso,33.9,-109.16,2590.8
USS0009S06S,Beaver Head,33.69,-109.22,2435.4
USS0009S07S,Coronado Trail,33.8,-109.15,2560.3
USS0009S11S,Hannagan Meadows,33.65,-109.31,2749.3
USS0009S18S,Wildcat,33.76,-109.48,2392.7
USW00093063,SILVER CITY CO AP,32.6333,-108.167,1637.7
USW00093084,SAFFORD MUNI AP,32.8567,-109.636,967.7
USC00290983,BINGHAM 2 NE,33.9114,-106.349,1691.9
USC00291138,BOSQUE DEL APACHE,33.8044,-106.891,1375.3
USC00291286,CABALLO DAM,32.8964,-107.308,1292.0
USC00292848,ELEPHANT BUTTE DAM,33.1461,-107.184,1393.2
USC00294009,HILLSBORO,32.9203,-107.566,1605.4
USC00294426,JORNADA EXP RANGE,32.6161,-106.74,1316.1
USC00298535,STATE UNIV,32.2822,-106.76,1184.5
USC00299686,WHITE SANDS NATL MON,32.7822,-106.176,1221.0
USS0007S03S,Mcknight Cabin,33.01,-107.87,2816.4
USS0007S04S,Lookout Mountain,33.36,-107.83,2590.8
USW00003074,LAS CRUCES 20 N,32.6136,-106.741,1318.9
USW00023078,DEMING MUNI AP,32.2592,-107.721,1311.6
USW00093041,LAS CRUCES MUNI AP,32.2833,-106.917,1357.6
USW00093045,TRUTH OR CONSEQUENCES MUNI AP,33.2369,-107.269,1470.1
USC00290600,ARTESIA 6S,32.7547,-104.384,1026.0
USC00291153,BRANTLEY DAM,32.5158,-104.383,979.3
USC00291480,CARLSBAD CAVERNS,32.1783,-104.443,1351.8
USC00291931,CLOUDCROFT,32.92,-105.747,2658.8
USC00292865,ELK,32.9161,-105.338,1808.7
USC00294112,HOPE,32.8094,-104.738,1245.1
USC00295960,MTN PARK,32.9542,-105.822,2073.6
USC00297649,RUIDOSO,33.3678,-105.661,2112.3
USS0005R01S,Sierra Blanca,33.4,-105.79,3133.3
USW00003035,ARTESIA MUNI AP,32.8525,-104.468,1079.3
USW00023009,ROSWELL IND AIR PK,33.3072,-104.508,1104.6
USW00093033,CAVERN CITY AP,32.3336,-104.258,990.6
USW00093097,ALAMOGORDO RGNL AP,32.8397,-105.991,1280.2
USC00291445,CAPROCK,33.3433,-103.678,1319.2
USC00294028,HOBBS FAA,32.6933,-103.213,1114.0
USC00299569,WASTE ISOLT'N PILOT PLT,32.3778,-103.799,1039.7
USC00411128,BROWNFIELD #2,33.1908,-102.268,1005.8
USC00412408,DENVER CITY,32.9694,-102.826,1091.2
USC00415183,LEVELLAND,33.55,-102.376,1071.1
USC00415265,LITTLEFIELD,33.8689,-102.258,1054.3
USC00416074,MORTON,33.7186,-102.759,1147.9
USC00416137,MULESHOE NTL WR,33.9544,-102.778,1140.0
USC00417074,PLAINS,33.1869,-102.828,1120.1
USW00000349,ANDREWS COUNTY AP,32.3311,-102.53,967.1
USW00003054,MULESHOE 19 S,33.9558,-102.774,1140.6
USW00003056,GAINES CO AP,32.6753,-102.654,1010.4
USW00003071,MIDLAND AIRPARK,32.0364,-102.101,854.4
USC00410012,ABERNATHY,33.8411,-101.851,1023.8
USC00410394,ASPERMONT,33.1525,-100.233,534.6
USC00412121,CROSBYTON,33.6608,-101.278,930.2
USC00413214,FLOYDADA,33.985,-101.334,981.5
USC00413411,GAIL,32.7744,-101.454,771.1
USC00413828,GUTHRIE,33.6267,-100.337,536.4
USC00414570,JAYTON,33.2542,-100.573,612.6
USC00414967,LAKE ALAN HENRY,33.0642,-101.049,695.6
USC00415409,LUBBOCK WFO,33.5281,-101.876,986.0
USC00416742,PADUCAH 15 S,33.8083,-100.298,558.4
USC00417206,POST,33.1983,-101.375,792.8
USC00417743,ROSCOE,32.4481,-100.526,725.4
USC00418433,SNYDER,32.71,-100.911,706.8
USC00418566,SPUR,33.4792,-100.876,700.1
USC00418818,TAHOKA,33.17,-101.81,948.5
USC00419711,WHITE RVR RSVR,33.4564,-101.093,734.3
USC00419847,WINGATE,32.0444,-100.108,613.3
USR0000TMID,MIDLAND TEXAS,32.0,-102.0,854.0
USW00003044,BIG SPRING WRINKLE AP,32.2125,-101.521,784.3
USW00003050,SNYDER WINSTON FLD AP,32.6933,-100.951,740.7
USW00003072,BRONTE 11 NNE,32.0408,-100.249,608.7
USW00023042,LUBBOCK,33.6542,-101.814,1029.6
USC00410013,ABILENE 6ESE,32.4317,-99.6325,549.2
USC00410120,ALBANY,32.7047,-99.3011,441.4
USC00410268,ANSON,32.7667,-99.89,523.3
USC00411042,BRECKENRIDGE,32.75,-98.9017,356.6
USC00413265,FT GRIFFIN,32.9264,-99.2342,388.6
USC00413992,HASKELL,33.1644,-99.7389,484.6
USC00414517,JACKSBORO,33.2064,-98.1689,329.5
USC00414982,LAKE KEMP,33.7542,-99.1442,355.7
USC00417327,PUTNAM,32.3664,-99.1925,494.1
USC00418583,STAMFORD 1,32.9403,-99.8036,491.3
USC00419016,THROCKMORTON 10N,33.3144,-99.2006,425.5
USC00419163,TRUSCOTT 3 W,33.7569,-99.8619,478.8
USR0000THMB,HAMBY TEXAS,32.5,-99.6167,579.1
USR0000TMIL,MILLER CREEK TEXAS,33.4136,-99.4006,406.9
USR0000TPOS,POSSUME KINGDOM TEXAS,32.85,-98.55,281.9
USW00000176,STEPHENS COUNTY AP,32.7169,-98.8919,391.1
USW00003969,STEPHENVILLE CLARK FLD,32.2153,-98.1775,402.6
USW00013962,ABILENE RGNL AP,32.4106,-99.6819,544.7
USW00013966,WICHITA FALLS MUNI AP,33.9786,-98.493,308.8
USW00053965,GRAHAM MUNI AP,33.11,-98.5553,342.3
USW00093985,MINERAL WELLS AP,32.7817,-98.0603,287.1
USC00341266,BURNEYVILLE 2SE MESONT,33.8936,-97.2692,228.0
USC00342680,DURANT 6SSE MESONET,33.9208,-96.3203,196.9
USC00410058,ADDISON AIRPORT,32.9678,-96.8372,196.0
USC00410691,BENBROOK DAM,32.6475,-97.4439,240.8
USC00410923,BONHAM 3NNE,33.6403,-96.1661,180.4
USC00410984,BOWIE,33.5511,-97.8472,329.2
USC00411246,BURLESON,32.5067,-97.3444,232.3
USC00411800,CLEBURNE,32.3139,-97.4061,238.7
USC00412019,CORSICANA,32.1225,-96.4867,136.9
USC00412404,DENTON 2 SE,33.1992,-97.105,192.0
USC00413133,FERRIS,32.5339,-96.6608,143.3
USC00413285,FT WORTH WSFO,32.8342,-97.2981,196.3
USC00413289,FT WORTH NATURE CTR,32.8472,-97.4761,187.5
USC00413420,GAINESVILLE 5 ENE,33.6461,-97.0592,265.2
USC00413675,GRANBURY 5N,32.5217,-97.8069,237.4
USC00414182,HILLSBORO,32.0161,-97.1094,167.6
USC00415766,MCKINNEY MUNI AP,33.1828,-96.59,173.4
USC00417388,RAINBOW,32.2619,-97.7064,197.5
USC00417588,RICHARDSON,32.9964,-96.7428,206.7
USC00418274,SHERMAN,33.7033,-96.6419,231.6
USC00419532,WEATHERFORD,32.7483,-97.77,291.1
USC00419800,WILLS PT,32.7019,-96.015,158.5
USR0000TGRE,GREENVILLE TEXAS,33.0353,-96.1639,136.2
USR0000TLBJ,LBJ RD TEXAS,33.1728,-97.3756,317.0
USW00000209,BOWIE MUNI AP,33.6,-97.7831,336.2
USW00000448,RALPH M HALL ROCKWALL MUNI AP,32.9306,-96.4356,175.3
USW00003927,DAL-FTW WSCMO AP,32.8975,-97.0219,165.8
